,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
101,"Remodeled, Top Floor 1 Bedroom with Hardwood Floors 7515 24th Ave NW",2017-03-17 12:46,seattle,6036919840,https://seattle.craigslist.org/see/apa/6036919840.html,1.0,650.0,1395.0,https://seattle.craigslist.org/reply/sea/apa/6036919840,
102,"Convenient Location Near SuperMall, Washer and Dryer Included",2017-03-17 12:46,seattle,6048245605,https://seattle.craigslist.org/tac/apa/6048245605.html,2.0,960.0,1345.0,https://seattle.craigslist.org/reply/sea/apa/6048245605,
103,Ballard 1 Bedroom 5121 17th Ave NW,2017-03-17 12:46,seattle,6006319998,https://seattle.craigslist.org/see/apa/6006319998.html,1.0,600.0,1295.0,https://seattle.craigslist.org/reply/sea/apa/6006319998,
104,Ballard/Crown Hill Top Floor 1 Bedroom Apartment 8508 Mary Ave NW #303,2017-03-17 12:46,seattle,6044121074,https://seattle.craigslist.org/see/apa/6044121074.html,1.0,796.0,1425.0,https://seattle.craigslist.org/reply/sea/apa/6044121074,
105,Move in before Spring and Relax This Summer!,2017-03-17 12:45,seattle,6048244759,https://seattle.craigslist.org/see/apa/6048244759.html,1.0,601.0,1017.0,https://seattle.craigslist.org/reply/sea/apa/6048244759,
106,"Dishwasher, Sundeck, Pets Allowed",2017-03-17 12:45,seattle,6048244609,https://seattle.craigslist.org/skc/apa/6048244609.html,1.0,680.0,1250.0,https://seattle.craigslist.org/reply/sea/apa/6048244609,
107,Fabulous One Bedroom with Full Size Washer and Dryer!!,2017-03-17 12:45,seattle,6048235743,https://seattle.craigslist.org/skc/apa/6048235743.html,1.0,680.0,1327.0,https://seattle.craigslist.org/reply/sea/apa/6048235743,
108,"Newly upgraded Homes! Pet Friendly, large dogs welcome!",2017-03-17 12:44,seattle,6035388328,https://seattle.craigslist.org/skc/apa/6035388328.html,2.0,900.0,1360.0,https://seattle.craigslist.org/reply/sea/apa/6035388328,
109,"Ground Floor, Corner Home! Fully Renovated!",2017-03-17 12:44,seattle,6017800114,https://seattle.craigslist.org/tac/apa/6017800114.html,1.0,620.0,1005.0,https://seattle.craigslist.org/reply/sea/apa/6017800114,
110,Condo at the BRIO,2017-03-17 12:43,seattle,6024009922,https://seattle.craigslist.org/sno/apa/6024009922.html,2.0,,1350.0,https://seattle.craigslist.org/reply/sea/apa/6024009922,
111,"Lots of Space, Cabinets, and Did I Mention Closets?",2017-03-17 12:43,seattle,6041671034,https://seattle.craigslist.org/skc/apa/6041671034.html,1.0,700.0,1329.0,https://seattle.craigslist.org/reply/sea/apa/6041671034,
112,"Wood Plank-Style Flooring and Designer Carpet, Extra Storage Area",2017-03-17 12:42,seattle,6048240161,https://seattle.craigslist.org/see/apa/6048240161.html,1.0,706.0,1445.0,https://seattle.craigslist.org/reply/sea/apa/6048240161,
113,Top Floor 2 Bedroom 2 Bath Apartment With Vaulted Ceilings!!,2017-03-17 12:42,seattle,6048229143,https://seattle.craigslist.org/skc/apa/6048229143.html,2.0,860.0,1380.0,https://seattle.craigslist.org/reply/sea/apa/6048229143,
114,Top Floor! Spectacular Views and Tranquil Setting!,2017-03-17 12:42,seattle,6048239991,https://seattle.craigslist.org/skc/apa/6048239991.html,1.0,743.0,1375.0,https://seattle.craigslist.org/reply/sea/apa/6048239991,
115,"Only 1 left! Cute 1x1 w/Patio, concrete flooring and interior view",2017-03-17 12:42,seattle,6048239411,https://seattle.craigslist.org/est/apa/6048239411.html,1.0,590.0,1364.0,https://seattle.craigslist.org/reply/sea/apa/6048239411,
